"Year","State","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"933",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099"," ","AVG"
"934",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","MALATHION","57701"," ","AVG"
"935",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027"," ","AVG"
"936",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NALED","34401"," ","AVG"
"937",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","NOVALURON","124002","46","AVG"
"938",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPINETORAM","110007","55","AVG"
"939",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","SPIROMESIFEN","24875"," ","AVG"
"940",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","16","AVG"
"941",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","INSECTICIDE","TOTAL"," ","97","AVG"
"942",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL","61402"," ","AVG"
"943",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","ALKYL. DIM. BENZ. AM","69105"," ","AVG"
"944",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","CHLOROPICRIN","81501"," ","AVG"
"945",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","DECYLDIMETHYLOCTYL","69165"," ","AVG"
"946",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","DICHLOROPROPENE","29001"," ","AVG"
"947",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","DIDECYL DIM. AMMON.","69166"," ","AVG"
"948",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","DIMETHYLDIOCTYL","69149"," ","AVG"
"949",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","FLUTRIAFOL","128940"," ","AVG"
"950",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," ","AVG"
"951",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","PEROXYACETIC ACID","63201"," ","AVG"
"952",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," ","AVG"
"953",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","CHEMICAL","OTHER","TOTAL"," ","17","AVG"
"954",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","NITROGEN"," ","83","AVG"
"955",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","PHOSPHATE"," ","52","AVG"
"956",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","POTASH"," ","91","AVG"
"957",2019,"FLORIDA"," ","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","FERTILIZER"," ","SULFUR"," "," ","AVG"
"958",2019,"FLORIDA"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"959",2019,"FLORIDA","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"960",2019,"FLORIDA"," ","NOT SOLD - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","0"," "
"961",2019,"FLORIDA"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," "," "," "
"962",2019,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," "," "," "
"963",2019,"FLORIDA"," ","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","2,020,000"," "
"964",2019,"OTHER STATES"," ","FRESH MARKET - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","2,265,910,000"," "
"965",2019,"OTHER STATES","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","17,530,000"," "
"966",2019,"OTHER STATES"," ","PROCESSING - PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","262,610,000"," "
"967",2019,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","4,970,000"," "
"968",2018,"CALIFORNIA"," ","ACRES HARVESTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","35,300"," "
"969",2018,"CALIFORNIA"," ","ACRES PLANTED","MEASURED IN ACRES","NOT SPECIFIED"," "," "," ","35,300"," "
"970",2018,"CALIFORNIA"," ","PRODUCTION","MEASURED IN $","NOT SPECIFIED"," "," "," ","2,086,077,000"," "
"971",2018,"CALIFORNIA"," ","PRODUCTION","MEASURED IN CWT","NOT SPECIFIED"," "," "," ","23,298,000"," "
"972",2018,"CALIFORNIA"," ","YIELD","MEASURED IN CWT / ACRE","NOT SPECIFIED"," "," "," ","660"," "
"973",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","1,100"," "
"974",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082"," "," "
"975",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," "
"976",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS","6485"," "," "
"977",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," "
"978",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BLAD","30006"," "," "
"979",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102"," "," "
"980",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","BOSCALID","128008","1,800"," "
"981",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CAPTAN","81301","94,800"," "
"982",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," "," "
"983",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","COPPER OCTANOATE","23306"," "," "
"984",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CYFLUFENAMID","555550","100"," "
"985",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","4,900"," "
"986",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE","128847"," "," "
"987",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FENHEXAMID","90209","3,100"," "
"988",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","3,300"," "
"989",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302","1,600"," "
"990",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FLUXAPYROXAD","138009","1,100"," "
"991",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","FOSETYL-AL","123301"," "," "
"992",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","IPRODIONE","109801"," "," "
"993",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","ISOFETAMID","270000"," "," "
"994",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","MEFENOXAM","113502","2,000"," "
"995",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857","1,100"," "
"996",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PENTHIOPYRAD","90112","2,900"," "
"997",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000","300"," "
"998",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.","73508","15,200"," "
"999",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101","1,000"," "
"1000",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","2,300"," "
"1001",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201","2,800"," "
"1002",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","QUINOLINE","55459","900"," "
"1003",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS","6327"," "," "
"1004",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","SULFUR","77501","298,200"," "
"1005",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TETRACONAZOLE","120603","400"," "
"1006",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL","102001","1,100"," "
"1007",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","THIRAM","79801","20,100"," "
"1008",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TOTAL"," ","466,900"," "
"1009",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN","129112","2,000"," "
"1010",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879","1,900"," "
"1011",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","100"," "
"1012",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," "," "
"1013",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," "," "
"1014",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","NAPROPAMIDE","103001"," "," "
"1015",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601","800"," "
"1016",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","PENDIMETHALIN","108501","2,700"," "
"1017",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," "," "
"1018",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","HERBICIDE","TOTAL"," ","7,200"," "
"1019",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ABAMECTIN","122804","200"," "
"1020",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ACEQUINOCYL","6329","1,400"," "
"1021",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050","1,200"," "
"1022",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701","600"," "
"1023",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BIFENAZATE","586","5,100"," "
"1024",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","1,100"," "
"1025",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," "," "
"1026",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," "
"1027",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11","6519"," "," "
"1028",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91","6426"," "," "
"1029",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BUPROFEZIN","275100"," "," "
"1030",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," "," "
"1031",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CARBARYL","56801"," "," "
"1032",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","90100","600"," "
"1033",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHLORPYRIFOS","59101"," "," "
"1034",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," "
"1035",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE","90098"," "," "
"1036",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","CYFLUMETOFEN","138831","1,800"," "
"1037",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","DIAZINON","57801"," "," "
"1038",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","EMAMECTIN BENZOATE","122806"," "," "
"1039",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","ETOXAZOLE","107091"," "," "
"1040",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE","104601"," "," "
"1041",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","1,100"," "
"1042",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","FENPYROXIMATE","129131","100"," "
"1043",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","FLONICAMID","128016","1,300"," "
"1044",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE","122304","700"," "
"1045",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","HEXYTHIAZOX","128849","800"," "
"1046",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","4,100"," "
"1047",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897"," "," "
"1048",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","MALATHION","57701","8,000"," "
"1049",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027","1,000"," "
"1050",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","NALED","34401","5,000"," "
"1051",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","NEEM OIL","25006"," "," "
"1052",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","NEEM OIL"," ","90,500"," "
"1053",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","NOVALURON","124002","1,700"," "
"1054",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE","67501"," "," "
"1055",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","POTASSIUM SALTS","79021"," "," "
"1056",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","PYRETHRINS","69001","400"," "
"1057",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","PYRIPROXYFEN","129032"," "," "
"1058",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPINETORAM","110007","800"," "
"1059",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPINOSAD","110003","700"," "
"1060",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPIROMESIFEN","24875","1,000"," "
"1061",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","SPIROTETRAMAT","392201"," "," "
"1062",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","SULFOXAFLOR","5210"," "," "
"1063",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","400"," "
"1064",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","INSECTICIDE","TOTAL"," ","134,400"," "
"1065",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL","61402"," "," "
"1066",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010"," "," "
"1067",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010"," "," "
"1068",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","BT KURSTAKI SA-12","6518"," "," "
"1069",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","CAPRIC ACID","128955"," "," "
"1070",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","CAPRYLIC ACID","128919"," "," "
"1071",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","CHLOROPICRIN","81501","2,749,500"," "
"1072",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","DICHLOROPROPENE","29001","668,000"," "
"1073",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","FLUTRIAFOL","128940","400"," "
"1074",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","GLIOCLADIUM VIRENS","129000"," "," "
"1075",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","IRON PHOSPHATE","34903"," "," "
"1076",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","METALDEHYDE","53001"," "," "
"1077",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","METAM-POTASSIUM","39002"," "," "
"1078",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","METAM-SODIUM","39003"," "," "
"1079",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","PAECILOMYCES FUMOSOR","115002"," "," "
"1080",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","POTASSIUM SILICATE","72606"," "," "
"1081",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809","1,700"," "
"1082",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","CHEMICAL","OTHER","TOTAL"," ","3,586,800"," "
"1083",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","FERTILIZER"," ","NITROGEN"," ","10,676,000"," "
"1084",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","FERTILIZER"," ","PHOSPHATE"," ","5,745,000"," "
"1085",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","FERTILIZER"," ","POTASH"," ","10,583,000"," "
"1086",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB","FERTILIZER"," ","SULFUR"," ","2,637,000"," "
"1087",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","0.213","AVG"
"1088",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082"," ","AVG"
"1089",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," ","AVG"
"1090",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS","6485"," ","AVG"
"1091",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," ","AVG"
"1092",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BLAD","30006"," ","AVG"
"1093",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102"," ","AVG"
"1094",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BOSCALID","128008","0.358","AVG"
"1095",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CAPTAN","81301","1.878","AVG"
"1096",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," ","AVG"
"1097",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER OCTANOATE","23306"," ","AVG"
"1098",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYFLUFENAMID","555550","0.022","AVG"
"1099",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","0.32","AVG"
"1100",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE","128847"," ","AVG"
"1101",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FENHEXAMID","90209","0.59","AVG"
"1102",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","0.214","AVG"
"1103",2018,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302","0.119","AVG"
