"Year","State","type","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"2255",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA","128924"," "," AVG"
"2256",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","0.105"," AVG"
"2257",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," AVG"
"2258",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," "," AVG"
"2259",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CARBARYL","56801"," "," AVG"
"2260",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHLORPYRIFOS","59101"," "," AVG"
"2261",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," AVG"
"2262",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE","90098"," "," AVG"
"2263",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","DIAZINON","57801","1.025"," AVG"
"2264",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","DIMETHOATE","35001"," "," AVG"
"2265",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," AVG"
"2266",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","0.276"," AVG"
"2267",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE","122304"," "," AVG"
"2268",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","0.106"," AVG"
"2269",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","MALATHION","57701"," "," AVG"
"2270",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","METHOMYL","90301","0.863"," AVG"
"2271",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027"," "," AVG"
"2272",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PETROLEUM DISTILLATE","63503"," "," AVG"
"2273",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PHOSMET","59201","0.824"," AVG"
"2274",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," "," AVG"
"2275",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPINETORAM","110007","0.091"," AVG"
"2276",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPINOSAD","110003"," "," AVG"
"2277",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPIROTETRAMAT","392201"," "," AVG"
"2278",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","0.091"," AVG"
"2279",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","0.025"," AVG"
"2280",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","BT ISRAELENSIS AM 65-52","69162"," "," AVG"
"2281",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","BT KURSTAKI SA-12","6518"," "," AVG"
"2282",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CAPRIC ACID","128955"," "," AVG"
"2283",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CAPRYLIC ACID","128919"," "," AVG"
"2284",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CHLOROPHACINONE","67707"," "," AVG"
"2285",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011","0.577"," AVG"
"2286",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CYTOKININS","116801"," "," AVG"
"2287",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","GIBBERELLIC ACID","43801"," "," AVG"
"2288",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," "," AVG"
"2289",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","INDAZIFLAM","80818"," "," AVG"
"2290",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","METALDEHYDE","53001"," "," AVG"
"2291",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","MINERAL OIL","63502"," "," AVG"
"2292",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","PEROXYACETIC ACID","63201"," "," AVG"
"2293",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," "," AVG"
"2294",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","TETRADECEN-1-OL Z","128980"," "," AVG"
"2295",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","TRICHODERMA ASPERELLUM STRAIN ICC 012","119208"," "," AVG"
"2296",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","TRICHODERMA GAMISII STRAIN ICC 080","119207"," "," AVG"
"2297",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","NITROGEN"," ","20"," AVG"
"2298",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","PHOSPHATE"," ","27"," AVG"
"2299",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","POTASH"," ","23"," AVG"
"2300",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","SULFUR"," ","38"," AVG"
"2301",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810"," "," AVG"
"2302",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489"," "," AVG"
"2303",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"2304",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," AVG"
"2305",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BASIC COPPER SULFATE","8101"," "," AVG"
"2306",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BOSCALID","128008","0.311"," AVG"
"2307",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544"," "," AVG"
"2308",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702","13.397"," AVG"
"2309",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CAPTAN","81301","5.174"," AVG"
"2310",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901","2.315"," AVG"
"2311",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501","0.391"," AVG"
"2312",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401","0.357"," AVG"
"2313",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER OXIDE","25601"," "," AVG"
"2314",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYMOXANIL","129106"," "," AVG"
"2315",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","0.39"," AVG"
"2316",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FAMOXADONE","113202"," "," AVG"
"2317",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","0.128"," AVG"
"2318",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," "," AVG"
"2319",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","0.26"," AVG"
"2320",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302"," "," AVG"
"2321",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","IPRODIONE","109801"," "," AVG"
"2322",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," AVG"
"2323",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","METCONAZOLE","125619","0.109"," AVG"
"2324",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," "," AVG"
"2325",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000","0.048"," AVG"
"2326",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.","73508"," "," AVG"
"2327",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","0.158"," AVG"
"2328",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201"," "," AVG"
"2329",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","QUINOLINE","55459"," "," AVG"
"2330",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," AVG"
"2331",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","SWINGLEA GLUTINOSA","97096"," "," AVG"
"2332",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TEBUCONAZOLE","128997"," "," AVG"
"2333",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879"," "," AVG"
"2334",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","ZIRAM","34805"," "," AVG"
"2335",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712"," "," AVG"
"2336",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CLETHODIM","121011"," "," AVG"
"2337",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","DICHLOBENIL","27401"," "," AVG"
"2338",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","DIURON","35505"," "," AVG"
"2339",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034"," "," AVG"
"2340",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","1.926"," AVG"
"2341",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE","417300"," "," AVG"
"2342",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," "," AVG"
"2343",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","HALOSULFURON-METHYL","128721"," "," AVG"
"2344",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","ISOXABEN","125851"," "," AVG"
"2345",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","MESOTRIONE","122990","0.115"," AVG"
"2346",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","NAPROPAMIDE","103001"," "," AVG"
"2347",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","ORYZALIN","104201"," "," AVG"
"2348",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PARAQUAT","61601","0.342"," AVG"
"2349",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","RIMSULFURON","129009"," "," AVG"
"2350",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","S-METOLACHLOR","108800"," "," AVG"
"2351",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","SIMAZINE","80807","1.108"," AVG"
"2352",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," "," AVG"
"2353",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ABAMECTIN","122804"," "," AVG"
"2354",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050"," "," AVG"
"2355",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701"," "," AVG"
"2356",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA","128924"," "," AVG"
"2357",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","0.114"," AVG"
"2358",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," "," AVG"
"2359",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," "," AVG"
"2360",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CARBARYL","56801"," "," AVG"
"2361",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHLORPYRIFOS","59101"," "," AVG"
"2362",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," AVG"
"2363",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE","90098"," "," AVG"
"2364",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","DIAZINON","57801","1.222"," AVG"
"2365",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","DIMETHOATE","35001"," "," AVG"
"2366",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," AVG"
"2367",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","0.403"," AVG"
"2368",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE","122304"," "," AVG"
"2369",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","0.133"," AVG"
"2370",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","MALATHION","57701"," "," AVG"
"2371",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","METHOMYL","90301","0.863"," AVG"
"2372",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027"," "," AVG"
"2373",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PETROLEUM DISTILLATE","63503"," "," AVG"
"2374",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PHOSMET","59201","1.164"," AVG"
"2375",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PYRETHRINS","69001"," "," AVG"
"2376",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINETORAM","110007","0.092"," AVG"
"2377",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINOSAD","110003"," "," AVG"
"2378",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPIROTETRAMAT","392201"," "," AVG"
"2379",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","0.107"," AVG"
"2380",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","0.054"," AVG"
"2381",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","BT ISRAELENSIS AM 65-52","69162"," "," AVG"
"2382",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","BT KURSTAKI SA-12","6518"," "," AVG"
"2383",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CAPRIC ACID","128955"," "," AVG"
"2384",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CAPRYLIC ACID","128919"," "," AVG"
"2385",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CHLOROPHACINONE","67707"," "," AVG"
"2386",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011","0.961"," AVG"
"2387",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CYTOKININS","116801"," "," AVG"
"2388",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","GIBBERELLIC ACID","43801"," "," AVG"
"2389",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," "," AVG"
"2390",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","INDAZIFLAM","80818"," "," AVG"
"2391",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","METALDEHYDE","53001"," "," AVG"
"2392",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","MINERAL OIL","63502"," "," AVG"
"2393",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","PEROXYACETIC ACID","63201"," "," AVG"
"2394",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," "," AVG"
"2395",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","TETRADECEN-1-OL Z","128980"," "," AVG"
"2396",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","TRICHODERMA ASPERELLUM STRAIN ICC 012","119208"," "," AVG"
"2397",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","TRICHODERMA GAMISII STRAIN ICC 080","119207"," "," AVG"
"2398",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","NITROGEN"," ","79"," AVG"
"2399",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","PHOSPHATE"," ","103"," AVG"
"2400",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","POTASH"," ","91"," AVG"
"2401",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","SULFUR"," ","85"," AVG"
"2402",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810"," "," AVG"
"2403",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489"," "," AVG"
"2404",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"2405",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," AVG"
"2406",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BASIC COPPER SULFATE","8101"," "," AVG"
"2407",2019,"WASHINGTON","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BOSCALID","128008","1.1"," AVG"
